SG_UF,SG_UE,NM_UE,n_candidates_2016,top1_share_2016,margin_2016,hhi_2016,enp_2016,winner_party_2016,winner_sq_2016,winner_name_2016,winner_elected_2016
MS,90450,BRASILÂNDIA,2,0.5742092457420924,0.1484184914841849,0.5110140243072205,1.9568934558218742,PMDB,120000002191,ANTONIO DE PADUA THIAGO,1
MS,90492,CAMAPUÃ,2,0.551453773276707,0.10290754655341394,0.5052949815688216,1.9790420179817265,PSDB,120000002692,DELANO DE OLIVEIRA HUBER,1
MS,90514,CAMPO GRANDE,14,0.34568519602106496,0.07947571679344645,0.26159303237566855,3.8227317865405523,PSD,120000007068,MARCOS MARCELLO TRAD,0
MS,90530,CARACOL,2,0.5245122561280641,0.04902451225612808,0.5012017014009758,1.9952047193869584,PR,120000001281,MANOEL DOS SANTOS VIAIS,1
MS,90557,CAARAPÓ,4,0.3737781555461113,0.029607593143504696,0.3140732089904769,3.1839710340601552,PDT,120000630241,ANDRE LUIS NEZZI DE CARVALHO,1
MS,90573,CASSILÂNDIA,2,0.5991386735572782,0.19827734711455647,0.5196569531893932,1.9243464248144908,PSDB,120000001698,JAIR BONI COGO,1
MS,90611,CORGUINHO,2,0.5874039938556067,0.17480798771121348,0.5152789162838218,1.9406965206571503,PSDB,120000005200,MARCELA RIBEIRO LOPES,1
MS,90638,CORUMBÁ,3,0.46409862538894797,0.05000196935680806,0.4016999640929994,2.489420187671427,PSDB,120000003362,RUITER CUNHA DE OLIVEIRA,1
MS,90654,COXIM,3,0.6409532414727807,0.3110458549807996,0.520509044419042,1.9211962034514392,PSB,120000004721,ALUIZIO COMETKI SÃO JOSÉ,1
MS,90735,DOURADOS,5,0.3981992100829505,0.02856774597446121,0.3324048352485298,3.008379824716833,PR,120000004478,DÉLIA GODOY RAZUK,1
MS,90751,FÁTIMA DO SUL,2,0.5166666666666667,0.03333333333333338,0.5005555555555556,1.9977802441731407,PR,120000005851,ILDA SALGADO MACHADO,1
MS,90794,GLÓRIA DE DOURADOS,3,0.38578352180937,0.021486268174474965,0.3440010335081076,2.906968010537769,PEN,120000003662,ARISTEU PEREIRA NANTES,1
MS,90816,GUIA LOPES DA LAGUNA,2,0.5533562822719449,0.10671256454388983,0.5056937857157668,1.977481290549348,PSDB,120000008723,JAIR SCAPINI,1
MS,90859,IGUATEMI,5,0.35965993100049287,0.04891572203055694,0.28610283345895554,3.4952467541481393,PSDB,120000005573,PATRICIA DENERUSSON NELLI,1
MS,90875,INOCÊNCIA,2,0.5293562393807816,0.05871247876156316,0.5017235775811635,1.9931293737899545,PSDB,120000001627,JOSÉ ARNALDO FERREIRA DE MELO,1
MS,90891,ITAPORÃ,2,0.6217169373549885,0.24343387470997685,0.5296300256781563,1.888110476213213,PSDB,120000002780,MARCOS ANTONIO PACO,1
MS,90930,IVINHEMA,3,0.5474502317971094,0.19607308426506687,0.4334035552758709,2.307318405275836,PSDB,120000001921,ÉDER UILSON FRANÇA LIMA,1
MS,90972,JARAGUARI,3,0.5295247239558329,0.1560249639942391,0.4293027546913507,2.3293584517503385,PSDB,120000008121,EDSON RODRIGUES NOGUEIRA,1
MS,90999,JARDIM,3,0.553776079929474,0.1352483103144284,0.4826005173910524,2.07210718588952,PSDB,120000006309,GUILHERME ALVES MONTEIRO,1
MS,91014,JATEÍ,2,0.7102803738317757,0.4205607476635514,0.5884356712376626,1.6994211073177974,PSB,120000000846,ERALDO JORGE LEITE,1
MS,91030,LADÁRIO,4,0.5009361104610344,0.22267727591855835,0.36018994191700765,2.7763129494338092,PSDB,120000003145,CARLOS ANIBAL RUSO PEDROZO,1
MS,91073,MARACAJU,2,0.6717482058257892,0.3434964116515784,0.5589948924087553,1.7889251110880766,PMDB,120000004257,MAURILIO FERREIRA AZAMBUJA,1
MS,91111,MIRANDA,8,0.28722079824240204,0.025778103258879526,0.21384312719644438,4.676325178696822,PATRI,120000631253,EDSON MORAES DE SOUZA,1
MS,91138,NAVIRAÍ,2,0.7616316124920331,0.5232632249840663,0.6369022013103629,1.5700997703298867,DEM,120000009272,JOSE IZAURI DE MACEDO,1
MS,91154,NIOAQUE,2,0.6809414048283392,0.3618828096566784,0.5654795839625059,1.76841044020133,PSDB,120000005073,VALDIR COUTO DE SOUZA JÚNIOR,1
MS,91235,NOVA ANDRADINA,5,0.4194985153414715,0.001113493896403861,0.36475888898407216,2.741537026788309,PR,120000001086,JOSÉ GILBERTO GARCIA,1
MS,91251,PARANAÍBA,2,0.5047106923828993,0.009421384765798624,0.5000443812454527,1.9998224907743503,PSDB,120000006759,RONALDO JOSÉ SEVERINO DE LIMA,1
MS,91278,PEDRO GOMES,3,0.6193603050201228,0.3192120313492904,0.4801750425265507,2.0825738770975506,PSDB,120000003765,WILLIAM LUIZ FONTOURA,1
MS,91316,PONTA PORÃ,3,0.6066886796662353,0.3106733300611307,0.4651627471570245,2.149785222724276,PSDB,120000006258,HELIO PELUFFO FILHO,1
MS,91375,PORTO MURTINHO,3,0.6901631553936322,0.4166006652938381,0.5524774458473634,1.8100286401126258,PSDB,120000005199,DERLEI JOÃO DELEVATTI,1
MS,91413,RIBAS DO RIO PARDO,4,0.574055530268548,0.22075557578516164,0.45809392499268153,2.182958440271776,PMDB,120000002597,PAULO CESAR LIMA SILVEIRA,1
MS,91430,RIO BRILHANTE,2,0.5082113619449268,0.016422723889853608,0.5001348529299812,1.9994607337233503,PSDB,120000008422,DONATO LOPES DA SILVA,1
MS,91456,RIO NEGRO,2,0.5419062027231467,0.08381240544629348,0.5035122596533469,1.9860489607313039,PSDB,120000005429,CLEIDIMAR DA SILVA CAMARGO,1
MS,91472,RIO VERDE DE MATO GROSSO,3,0.4894927536231884,0.00688405797101449,0.4732926381012392,2.1128577110597186,PSC,120000003559,MARIO ALBERTO KRUGER,1
MS,91499,ROCHEDO,3,0.5729684908789386,0.22636815920398012,0.4548938557626461,2.1983150296094096,PSDB,120000007809,FRANCISCO DE PAULA RIBEIRO JUNIOR,1
MS,91570,SIDROLÂNDIA,4,0.5019463667820069,0.07279411764705879,0.44042169409489823,2.2705511863013013,PSL,120000005194,MARCELO DE ARAUJO ASCOLI,1
MS,91596,TERENOS,3,0.4991290884459067,0.0279659376814399,0.4720071126222751,2.118612142186621,PMN,120000001894,SEBASTIAO DONIZETE BARRACO,1
MS,91650,TRÊS LAGOAS,4,0.5910727991970243,0.24321505185884945,0.4732747077935436,2.1129377579928263,PSDB,120000008773,ANGELO CHAVES GUERREIRO,1
MS,91693,ANGÉLICA,2,0.5187490275400654,0.03749805508013071,0.5007030520673963,1.9971917404357997,PSB,120000001649,ROBERTO SILVA CAVALCANTI,1
MS,91715,ARAL MOREIRA,3,0.46307023895727734,0.0001810282404055008,0.4341824706985934,2.303179118196583,PR,120000001147,ALEXANDRINO ARÉVALO GARCIA,1
MS,91731,ELDORADO,4,0.5666767922235723,0.2291919805589307,0.4439736357811344,2.252385996390492,PEN,120000002695,AGUINALDO DOS SANTOS,1
MS,91758,DEODÁPOLIS,3,0.6079494128274616,0.3813395276809911,0.4483251544902301,2.230523962317158,PMDB,120000001035,VALDIR LUIZ SARTOR,1
MS,91782,CHAPADÃO DO SUL,3,0.5179255726815976,0.04905049816912205,0.4882649572511356,2.0480683390220387,PSDB,120000001813,JOÃO CARLOS KRUG,1
MS,91790,MUNDO NOVO,2,0.574024105054866,0.14804821010973201,0.5109591362583477,1.957103668451457,PR,120000000961,VALDOMIRO BRISCHILIARI,1
MS,91804,DOIS IRMÃOS DO BURITI,3,0.554825590489598,0.1259189738776787,0.492056962721403,2.032285031532393,PSDB,120000003374,EDILSOM ZANDONA DE SOUZA,1
MS,91820,JUTI,2,0.6178495134108711,0.23569902682174226,0.5277770156223582,1.894739578268283,PMDB,120000008235,ELIZANGELA MARTINS BIAZOTTI,1
MS,91847,PARANHOS,2,0.6197044334975369,0.23940886699507385,0.5286583027979325,1.8915809979858145,PSDB,120000008687,DIRCEU BETTONI,1
MS,91863,SANTA RITA DO PARDO,2,0.6334757074212494,0.2669514148424987,0.535631528943206,1.8669550725906425,PSDB,120000004135,CACILDO DAGNO PEREIRA,1
MS,91880,SONORA,2,0.6142258466417487,0.22845169328349751,0.5260950880820485,1.9007970662597071,PMDB,120000001326,ENELTO RAMOS DA SILVA,1
MS,91901,VICENTINA,2,0.5029473684210526,0.00589473684210523,0.5000173739612188,1.9999305065698771,PMDB,120000002594,MARCOS BENEDETTI HERMENEGILDO,1
MS,98019,BODOQUENA,2,0.5914080242240727,0.18281604844814536,0.5167108537850973,1.935318355855372,PSDB,120000001991,KAZUTO HORII,1
MS,98035,COSTA RICA,2,0.7657168037602821,0.5314336075205641,0.6412108396011604,1.5595494309204287,PR,120000000764,WALDELI DOS SANTOS ROSA,1
MS,98051,DOURADINA,1,1.0,1.0,1.0,1.0,PEN,120000001003,JEAN SERGIO CLAVISSO FOGAÇA,1
MS,98078,ITAQUIRAÍ,3,0.5222484648086916,0.13207368918280588,0.4326495033457253,2.311339761786139,PSDB,120000002384,RICARDO FAVARO NETO,1
MS,98094,SÃO GABRIEL DO OESTE,3,0.5193058265960413,0.2254669640367996,0.39093472587758243,2.5579717886538957,PMDB,120000003055,JEFERSON LUIZ TOMAZONI,1
MS,98116,SELVÍRIA,2,0.5437143383029633,0.08742867660592674,0.5038218867465318,1.9848284211263152,PSB,120000005739,JOSÉ FERNANDO BARBOSA DOS SANTOS,1
MS,98132,SETE QUEDAS,2,0.6562611487691759,0.31252229753835176,0.548835093229325,1.822040923287244,PSDB,120000008547,FRANCISCO PIROLI,1
MS,98159,TACURU,3,0.3387853429694434,0.0030429821224800535,0.3334306570610366,2.999124342117539,PMDB,120000009610,CARLOS ALBERTO PELEGRINI,1
MS,98175,TAQUARUSSU,2,0.5332123411978221,0.06642468239564425,0.5022061192156811,1.9912142877943162,PSDB,120000000861,ROBERTO TAVARES ALMEIDA,1
MS,98590,CORONEL SAPUCAIA,2,0.5775414937759336,0.15508298755186717,0.5120253665140062,1.9530282392222955,PMDB,120000006793,RUDI PAETZOLD,1
MT,89788,COLNIZA,2,0.5114496116211036,0.022899223242207167,0.5002621872125482,1.9989518007986606,PSB,110000009114,ESVANDIR ANTONIO MENDES,1
MT,89796,COLÍDER,3,0.5199614039319744,0.23109395730309973,0.3903506716786818,2.561799101560539,PSD,110000003215,NOBORU TOMIYOSHI,1
MT,89800,CURVELÂNDIA,2,0.591384225530567,0.18276845106113404,0.516702153351643,1.9353509435046756,PSDB,110000002588,SIDINEI CUSTODIO DA SILVA,1
MT,89818,NOVA BRASILÂNDIA,2,0.634965034965035,0.26993006993006996,0.5364311213262263,1.86417223058887,PMDB,110000001066,MAURIZA AUGUSTA DE OLIVEIRA,1
MT,89826,NOVA SANTA HELENA,2,0.5489422732162065,0.09788454643241301,0.5047906922151395,1.9810190944919495,DEM,110000010311,TEREZINHA GUEDES CARRARA,1
MT,89834,PARANATINGA,3,0.4716941934143555,0.19175236314532046,0.362547505166994,2.7582592232689263,PMDB,110000003079,JOSIMAR MARQUES BARBOSA,1
MT,89843,SANTO ANTÔNIO DO LESTE,3,0.5967143614202438,0.37042925278219396,0.43860216711614824,2.2799704948452417,PR,110000005434,MIGUEL JOSE BRUNETTA,1
MT,89850,SINOP,3,0.39552374198017515,0.05587900578911775,0.3419333122464341,2.924546875617933,PR,110000001482,ROSANA TEREZA MARTINELLI,1
MT,89877,ALTA FLORESTA,4,0.4456023343059608,0.00496418962446471,0.40088359401470514,2.494489709557229,PMDB,110000003066,ASIEL BEZERRA DE ARAUJO,1
MT,89893,ARAPUTANGA,2,0.6069193126209173,0.2138386252418345,0.5228634788226588,1.9125451298524772,PSB,110000010038,JOEL MARINS DE CARVALHO,1
MT,89915,JAURU,2,0.5253848673435965,0.050769734687192924,0.5012887829801039,1.9948581216102932,PSD,110000007206,PEDRO FERREIRA DE SOUZA,1
MT,89931,SÃO JOSÉ DOS QUATRO MARCOS,2,0.635627125425085,0.2712542508501701,0.5367894343021435,1.8629278746889946,PSDB,110000001347,RONALDO FLOREANO DOS SANTOS,1
MT,89958,RIO BRANCO,2,0.5466666666666666,0.09333333333333332,0.5043555555555554,1.9827282340500534,PSC,110000004823,ANTONIO XAVIER DE ARAUJO,1
MT,89960,RONDOLÂNDIA,2,0.5065248912518124,0.01304978250362493,0.5000851484116959,1.9996594643453565,PP,110000003002,AGNALDO RODRIGUES DE CARVALHO,1
MT,89974,SALTO DO CÉU,2,0.6532356532356532,0.3064713064713065,0.5469623308451147,1.828279469364726,PP,110000002589,WEMERSON ADAO PRATA,1
MT,89990,PONTES E LACERDA,3,0.5668985368193812,0.18978172223554812,0.46672532376831805,2.142587832873622,PRB,110000010969,ALCINO PEREIRA BARCELOS,1
MT,90018,ACORIZAL,2,0.5011303692539563,0.0022607385079125297,0.5000025554693006,1.9999897781750406,PSDB,110000006638,CLODOALDO MONTEIRO DA SILVA,1
MT,90026,SÃO JOSÉ DO POVO,3,0.5986509274873525,0.22849915682967964,0.4963685379455083,2.0146321201965076,PSD,110000006412,ARIVALDO MEDEIROS DE SANTANA,1
MT,90042,ALTO BOA VISTA,3,0.3985395849346656,0.032282859338970016,0.3482985653441065,2.8710999685342826,PSC,110000004186,VALTUIR CANDIDO DA SILVA,1
MT,90050,ALTO ARAGUAIA,2,0.6476471207495526,0.29529424149910516,0.5435993445312659,1.8395901504669374,PSB,110000001324,GUSTAVO DE MELO ANICEZIO,1
MT,90069,QUERÊNCIA,2,0.5522849616309701,0.1045699232619402,0.5054674344255039,1.9783668183026746,PSB,110000004421,FERNANDO GORGEN,1
MT,90077,ALTO GARÇAS,3,0.5524815560026828,0.13011401743796114,0.48426277540044654,2.0649945665823273,DEM,110000003146,CLAUDINEI SINGOLANO,1
MT,90085,CANABRAVA DO NORTE,4,0.4945670069147185,0.11787948633519924,0.39995374792009303,2.5002891089291417,PSDB,110000005173,JOAO CLEITON ARAUJO DE MEDEIROS,1
MT,90093,ALTO PARAGUAI,3,0.516555023923445,0.07062200956937803,0.4670924933037247,2.1409035990431873,PSDB,110000009440,DIANE VIEIRA DE VASCONCELLOS ALVES,1
MT,90107,SANTA CARMEM,2,0.5819088319088319,0.16381766381766383,0.5134181134893385,1.9477302684233513,PSD,110000002108,RODRIGO AUDREY FRANTZ,1
MT,90123,NOVA MARINGÁ,2,0.6556016597510373,0.3112033195020747,0.5484237530345552,1.8234075283332811,PSDB,110000001480,JOAO BRAGA NETO,1
MT,90140,NOVA GUARITA,3,0.5050744248985115,0.13125845737483088,0.40950608930987825,2.4419661296984714,PSD,110000001183,JOSÉ LAIR ZAMONER,1
MT,90166,NOVA MARILÂNDIA,3,0.5474583895636527,0.1470985155195681,0.46272165066113496,2.1611264538220847,PSDB,110000004249,JUVENAL ALEXANDRE DA SILVA,1
MT,90182,PORTO ESTRELA,3,0.4125984251968504,0.038188976377952766,0.35578554157108316,2.8106819506610217,PSC,110000003401,EUGÊNIO PELACHIM,1
MT,90204,GLÓRIA D OESTE,2,0.7065923862581244,0.4131847725162488,0.5853608281196521,1.7083480000058915,PSB,110000001528,PAULO REMÉDIO,1
MT,90220,TABAPORÃ,5,0.4673148531237071,0.28692594124948284,0.2950071458050641,3.389748398368573,PMDB,110000002077,SIRINEU MOLETA,1
MT,90239,ARAGUAINHA,2,0.5896279594137542,0.17925591882750846,0.5160663422173472,1.9377353611230836,PSD,110000000604,SILVIO JOSÉ DE MORAIS FILHO,1
MT,90247,SÃO JOSÉ DO XINGU,3,0.449512425290972,0.13903743315508021,0.3560621810261803,2.808498215446455,PTB,110000001556,LUIZ CARLOS NUNES CASTELO,1
MT,90255,ARENÁPOLIS,5,0.48007623007623007,0.19906444906444903,0.3334152759828436,2.999262697403992,PSD,110000010593,JOSÉ MAURO FIGUEIREDO,1
MT,90263,APIACÁS,2,0.6140564202334631,0.2281128404669261,0.5260177339929446,1.9010765899641948,PSDB,110000004222,ADALTO JOSE ZAGO,1
MT,90271,ARIPUANÃ,3,0.49871043376318874,0.23388042203985931,0.3747601527743609,2.668373338512564,PR,110000009770,JONAS RODRIGUES DA SILVA,1
MT,90280,CONFRESA,4,0.4609148812970469,0.0319918934568616,0.4052750513909504,2.4674600535312634,PSDB,110000008780,RONIO CONDÃO BARROS MILHOMEM,1
MT,90301,LAMBARI D OESTE,3,0.38097811402323695,0.041340178330181,0.3385536424026719,2.9537416667655028,PSB,110000005757,EDVALDO ALVES DOS SANTOS,1
MT,90310,BARÃO DE MELGAÇO,3,0.5061224489795918,0.02332361516034981,0.48937738527314295,2.0434127732360503,PSC,110000004535,ELVIO DE SOUZA QUEIROZ,1
MT,90328,SANTO AFONSO,1,1.0,1.0,1.0,1.0,PSDB,110000003180,JOABE ALMEIDA DOS SANTOS,1
MT,90336,BARRA DO BUGRES,7,0.47294565346652395,0.21120228326792723,0.33563911110590683,2.9793905623962345,PSB,110000001968,RAIMUNDO NONATO DE ABREU SOBRINHO,1
MT,90344,PLANALTO DA SERRA,5,0.284325637910085,0.06051032806804371,0.222965855588643,4.484991647532493,PSD,110000630045,DENIO PEIXOTO RIBEIRO,1
MT,90352,BARRA DO GARÇAS,3,0.7234353814315279,0.5249054449439806,0.5688622983962007,1.7578946659311228,PMDB,110000009850,ROBERTO ANGELO DE FARIAS,1
MT,90360,NOVA MONTE VERDE,2,0.509033203125,0.01806640625,0.500163197517395,1.999347422928336,PMDB,110000007747,BEATRIZ DE FATIMA SUECK LEMES,1
MT,90387,NOVA BANDEIRANTES,4,0.37524950099800397,0.012897282358360185,0.3274821578895145,3.0536014738774826,PSB,110000010516,VALDIR PEREIRA DOS SANTOS,1
MT,90409,SÃO PEDRO DA CIPA,2,0.8364163946318462,0.6728327892636925,0.7263519811541803,1.3767429923038006,PR,110000007942,ALEXANDRE RUSSI,1
MT,90425,COTRIGUAÇU,3,0.5123287671232877,0.2265914585012087,0.3849038849255331,2.5980511997000724,PSB,110000001107,JAIR KLASNER,1
MT,90441,RIBEIRÃOZINHO,2,0.6293746414228342,0.25874928284566834,0.5334755956865739,1.8744999922874022,PSDB,110000003049,RONIVON PARREIRA DAS NEVES,1
MT,90468,BRASNORTE,2,0.5053455992043759,0.010691198408751879,0.5000571508617077,1.999771422679951,PSD,110000009358,MAURO RUI HEISLER,1
MT,90476,CÁCERES,2,0.6291161665869913,0.2582323331739827,0.5333419689482394,1.8749696409079135,PSDB,110000006801,FRANCIS MARIS CRUZ,1
MT,90484,CAMPO NOVO DO PARECIS,3,0.4281467468414296,0.06627930545233429,0.35835172311287494,2.790554462284576,PSD,110000010755,RAFAEL MACHADO,1
MT,90506,CAMPO VERDE,2,0.5163315994189044,0.032663198837808716,0.5005334422791592,1.9978685049425262,PSB,110000003775,FABIO SCHROETER,1
MT,90522,CLÁUDIA,2,0.5076374745417516,0.015274949083503075,0.5001166620347519,1.9995334607158368,PSDB,110000010654,ALTAMIR KURTEN,1
MT,90549,CASTANHEIRA,2,0.6059923406172562,0.2119846812345123,0.5224687525390489,1.9139900618750607,PT,110000006719,MABEL DE FATIMA MELANEZI ALMICI,1
MT,90565,JANGADA,2,0.5144954819277109,0.028990963855421714,0.5004202379926332,1.9983204596428035,PSDB,110000002891,EDERZIO DE JESUS MENDES,1
MT,90581,JURUENA,2,0.7896403528613436,0.5792807057226872,0.6677830680112873,1.4974922963801434,PROS,110000011684,SANDRA JOSY LOPES DE SOUZA,1
MT,90590,CHAPADA DOS GUIMARÃES,4,0.446444172636729,0.01590075135418484,0.3927406781889839,2.546209383278621,PSDB,110000008175,THELMA PIMENTEL FIGUEIREDO DE OLIVEIRA,1
MT,90603,LUCAS DO RIO VERDE,1,1.0,1.0,1.0,1.0,PSD,110000009845,FLORI LUIZ BINOTTI,1
MT,90620,MATUPÁ,3,0.5430651530108588,0.1204343534057255,0.474713320856506,2.106534525291476,PMDB,110000004626,VALTER MIOTTO FERREIRA,1
MT,90646,NOVA MUTUM,1,1.0,1.0,1.0,1.0,PDT,110000001834,ADRIANO XAVIER PIVETTA,1
MT,90662,RIBEIRÃO CASCALHEIRA,4,0.2847109670448406,0.02992976769313882,0.2524850001503123,3.960631322275258,PR,110000002902,REYNALDO FONSECA DINIZ,1
MT,90670,CUIABÁ,6,0.3415090330917311,0.05753872195770976,0.2667876945057131,3.7482988181022927,PMDB,110000007470,EMANUEL PINHEIRO,0
MT,90689,TAPURAH,2,0.5227233454294108,0.045446690858821526,0.5010327008550086,1.9958777107632044,DEM,110000003906,IRALDO EBERTZ,1
MT,90697,DIAMANTINO,3,0.6522530329289428,0.36308492201039855,0.5124836977253409,1.9512815811283373,PDT,110000009825,EDUARDO CAPISTRANO DE OLIVEIRA,1
MT,90700,PONTAL DO ARAGUAIA,3,0.42758620689655175,0.0029556650246305716,0.3849809507631828,2.5975311194426864,PSDB,110000001676,GERSON ROSA DE MORAES,1
MT,90719,DOM AQUINO,2,0.5141616314199395,0.028323262839879126,0.5004011036089484,1.9983968716053757,PSB,110000000913,JOSAIR JEREMIAS LOPES,1
MT,90727,SAPEZAL,4,0.5402799377916019,0.32980819077242096,0.3684911937277767,2.713769058857757,PSC,110000006165,VALCIR CASAGRANDE,1
MT,90743,CAMPOS DE JÚLIO,2,0.7760101813553929,0.5520203627107858,0.6523632404236737,1.5328883328106526,PP,110000000963,JOSE ODIL DA SILVA,1
MT,90760,CARLINDA,1,1.0,1.0,1.0,1.0,DEM,110000002326,CARMELINDA LEAL MARTINES COELHO,1
MT,90778,GENERAL CARNEIRO,2,0.5082401412595644,0.016480282519128864,0.500135799855955,1.999456948068928,PR,110000002943,MARCELO DE AQUINO,1
MT,90786,FELIZ NATAL,2,0.6003379805661174,0.20067596113223485,0.5201354206881731,1.9225762373132265,PSDB,110000003130,RAFAEL PAVEI,1
MT,90808,NOVO MUNDO,2,0.6861660079051384,0.3723320158102767,0.5693155649986721,1.7564950995188977,PSDB,110000010169,ANTONIO MAFINI,1
MT,90824,GAÚCHA DO NORTE,3,0.5234861346915677,0.12478777589134132,0.4390533675774408,2.2776274454235197,SD,110000001214,VONEY RODRIGUES GOULART,1
MT,90832,GUIRATINGA,2,0.5741215502940733,0.1482431005881466,0.5109880084359937,1.9569930869038386,PSDB,110000007269,HUMBERTO DOMINGUES,1
MT,90840,UNIÃO DO SUL,2,0.6366443643849717,0.2732887287699434,0.5373433646363459,1.8610074410740383,PSD,110000008334,CLAUDIOMIRO JACINTO DE QUEIROZ,1
MT,90867,NOVA LACERDA,2,0.6172560113154173,0.23451202263083454,0.5274979443792025,1.8957419846950718,DEM,110000002756,UILSON JOSE DA SILVA,1
MT,90883,NOVA UBIRATÃ,2,0.5222823823406914,0.04456476468138271,0.5009930091255536,1.9960358363990476,PSDB,110000009313,VALDENIR JOSE DOS SANTOS,1
MT,90905,BOM JESUS DO ARAGUAIA,4,0.29704016913319237,0.0318634853518574,0.25628596221686206,3.9018914315479667,PSDB,110000000801,JOEL FERREIRA,1
MT,90913,ITIQUIRA,3,0.7037143266886563,0.4111573210956547,0.5808173580713663,1.7217116294880566,PSD,110000005076,HUMBERTO BORTOLINI,1
MT,90921,SERRA NOVA DOURADA,2,0.5716510903426791,0.14330218068535827,0.5102677574945895,1.9597554133343478,PSDB,110000001249,JOSE OCIMAR GOMES DA SILVA AGUIAR,1
MT,90948,NOVO SANTO ANTÔNIO,3,0.4020979020979021,0.038461538461538436,0.3487945620812754,2.86701717490361,PRB,110000003599,ADÃO SOARES NOGUEIRA,1
MT,90956,JACIARA,2,0.5292004789144605,0.058400957828921074,0.5017053359376678,1.993201842533803,PSDB,110000009520,ABDULJABAR GALVIN MOHAMMAD,1
MT,90964,NOVA NAZARÉ,2,0.6204620462046204,0.2409240924092409,0.5290222091516081,1.8902798081080527,PSDB,110000003387,JOAO TEODORO FILHO,1
MT,90980,SANTA CRUZ DO XINGU,2,0.5383986928104575,0.07679738562091498,0.5029489192191038,1.9882734842191037,PSB,110000007104,MARCOS DE SÁ FERNANDES DA SILVA,1
MT,91006,CONQUISTA D OESTE,3,0.37550744248985113,0.030784844384303067,0.33811073919516005,2.9576108773723173,PP,110000011734,MARIA LUCIA DE OLIVEIRA PORTO,1
MT,91022,VALE DE SÃO DOMINGOS,2,0.5238532110091743,0.04770642201834857,0.5011379513508963,1.9954585305390309,PSB,110000001139,GERALDO MARTINS DA SILVA,1
MT,91049,SANTA RITA DO TRIVELATO,3,0.5174825174825175,0.21969696969696972,0.3905902760797866,2.560227586914448,PSD,110000003966,EGON HOEPERS,1
MT,91057,LUCIARA,4,0.4022118742724098,0.016880093131548313,0.34858263053256555,2.8687602663167615,PR,110000006786,FAUSTO AQUINO DE AZAMBUJA FILHO,1
MT,91081,IPIRANGA DO NORTE,3,0.539651837524178,0.1324951644100581,0.4598299967450962,2.1747167585379246,PSDB,110000001826,PEDRO FERRONATTO,1
MT,91090,VILA BELA DA SANTÍSSIMA TRINDADE,2,0.6144454440303303,0.2288908880606606,0.526195519318599,1.900434274497354,PV,110000010863,WAGNER VICENTE DA SILVEIRA,1
MT,91103,ITANHANGÁ,2,0.5813533834586466,0.16270676691729324,0.5132367460003392,1.9484185569194203,PR,110000004282,EDU LAUDI PASCOSKI,1
MT,91170,NOBRES,3,0.5091135514547719,0.11140043020491341,0.4260536040084853,2.3471224995906477,PSDB,110000001267,LEOCIR HANEL,1
MT,91197,NORTELÂNDIA,2,0.5530421216848674,0.10608424336973482,0.5056269333456647,1.9777427467780166,PSD,110000000943,JOSSIMAR JOSÉ FERNANDES,1
